,GCcleanPOBlat,GCcleanPOBlon,Unnamed: 0_x,count,cleanPOBtown_x,cleanPOBcnty_x,cleanPOBst_x,GCcleanPOBplace_x,Unnamed: 0_y,ersatz_id,rawPOB,cleanPOBtown_y,cleanPOBcnty_y,cleanPOBst_y,GCcleanPOBprec,GCcleanPOBplace_y
4882,45.586635,-87.5573448,1,1,1,0,1,1,12215,12216,Carney Mich,Carney,,Michigan,town,Carney MI
4883,45.5869727,-103.5527858,1,1,1,0,1,1,16573,16574,Buffalo D T,Buffalo,,Dakota Territory,town,Buffalo SD
4884,45.5888272,-92.6558338,2,2,2,0,2,2,4213,4214,Cushion Wis,Cushion,,Wisconsin,town,Cushing WI
4885,45.5919097,-94.1661011,3,3,3,0,3,3,653,654,Sauk Rapids Minn,Sauk Rapids,,Minnesota,town,Sauk Rapids MN
4886,45.5919444,-95.9188889,23,23,23,0,23,23,530,531,Morris Minn,Morris,,Minnesota,town,Morris MN
4887,45.5938815,-94.3641026,1,1,1,0,1,1,14639,14640,Collegeville Minn,Collegeville,,Minnesota,town,Collegeville MN
4888,45.595226200000006,-96.833504,9,9,9,0,9,9,5094,5095,Browns Valley Minn,Browns Valley,,Minnesota,town,Browns Valley MN
4889,45.6024517,-97.8303789,3,3,3,0,3,3,4143,4144,Langford D T,Langford,,Dakota Territory,town,Langford SD
4890,45.6089581,-87.5528267,1,1,1,0,1,1,18447,18448,Nedeau Mich,Nadeau,,Michigan,town,Nadeau MI
4891,45.6091313,-94.4516668,6,6,6,0,6,6,5645,5646,Avon Minn,Avon,,Minnesota,town,Avon MN
4892,45.613024,-98.3125979,1,1,1,0,1,1,23821,23822,Columbia S Dak,Columbia,,South Dakota,town,Columbia SD
4893,45.614405,-95.5311514,26,26,26,0,26,26,429,430,Starbuck Minn,Starbuck,,Minnesota,town,Starbuck MN
4894,45.6145024,-95.2116918,3,3,3,0,3,3,1440,1441,Grove Lake Minn,Grove Lake Township,,Minnesota,town,Grove Lake Township MN
4895,45.6146825,-95.7381026,11,11,11,0,11,11,6677,6678,Cyrus Minn,Cyrus,,Minnesota,town,Cyrus MN
4896,45.61622502,-97.04220877,1,1,0,1,1,1,14810,14811,Roberts county S Dak,,Roberts,South Dakota,county,Roberts County SD
4897,45.61634650000001,-98.0931575,1,1,1,0,1,1,20736,20737,Huffton S Dak,Huffton,,South Dakota,town,Huffton SD
4898,45.6166221,-97.4198154,1,1,1,0,1,1,26381,26382,Eden S Dak,Eden,,South Dakota,town,Eden SD
4899,45.6226605,-61.9928025,1,1,1,1,1,1,3907,3908,Antigonish Nova Scotia,Antigonish,Nova Scotia,Canada,town,Antigonish NS Canada
4900,45.6236672,-92.7812818,1,1,1,0,1,1,1944,1945,Sterling Wis,Sterling,,Wisconsin,town,Sterling WI
4901,45.62403920000001,-70.2521512,1,1,1,0,1,1,16243,16244,Jacknian Maine,Jackman,,Maine,town,Jackman ME
4902,45.6266796,-94.8766617,1,1,1,0,1,1,30470,30471,Meyers Grove Minn,Meire Grove,,Minnesota,town,Meire Grove MN
4903,45.629687200000006,-94.8691827,2,2,2,0,2,2,1977,1978,Meire Grove Minn,Meire Grove,,Minnesota,town,Meire Grove MN
4904,45.6299647,-94.5700048,15,15,15,0,15,15,704,705,Albany Minn,Albany,,Minnesota,town,Albany MN
4905,45.6302426,-94.75362309999998,3,3,3,0,3,3,969,970,New Munich Minn,New Munich,,Minnesota,town,New Munich MN
4906,45.6305184,-93.306894,2,2,2,0,2,2,6912,6913,Spring Vale Minn,Springvale,,Minnesota,town,Springvale MN
4907,45.6306875,-72.9563391,1,1,1,1,1,1,30569,30570,St Hyacinth Quebec,SaintHyacinthe,Quebec,Canada,town,SaintHyacinthe QC Canada
4908,45.6352391,-87.9909531,1,1,1,0,1,1,16326,16327,Pembine Wis,Pembine,,Wisconsin,town,Pembine WI
4909,45.6366228,-89.4120753,3,3,3,0,3,3,3749,3750,Rhinelander Wis,Rhinelander,,Wisconsin,town,Rhinelander WI
4910,45.6385206,-93.1983632,1,1,1,0,1,1,3202,3203,Grandy Minn,Grandy,,Minnesota,town,Grandy MN
4911,45.6448321,-84.4832681,1,1,1,0,1,1,4832,4833,Sheboygan Mich,Cheboygan,,Michigan,town,Cheboygan MI
4912,45.646629,-96.4256181,1,1,1,0,1,1,15896,15897,Collis Minn,Collis,,Minnesota,town,Collis MN
4913,45.6469563,-84.4744795,1,1,1,0,1,1,24477,24478,Cheboygan Mich,Cheboygan,,Michigan,town,Cheboygan MI
4914,45.6482431,-98.5037507,1,1,1,0,1,1,18835,18836,Westport D T,Westport,,Dakota Territory,town,Westport SD
4915,45.6488645,-98.4970402,1,1,1,0,1,1,12213,12214,West Port S Dak,Westport,,South Dakota,town,Westport SD
4916,45.65023920000001,-95.3900419,14,14,14,0,14,14,4721,4722,Glenwood Minn,Glenwood,,Minnesota,town,Glenwood MN
4917,45.65719489999999,-100.5363712,1,1,1,0,1,1,29195,29196,Wakpala S Dak,Wakpala,,South Dakota,town,Wakpala SD
4918,45.6582937,-88.44623,1,1,1,0,1,1,16331,16332,Armstrong Creek Wis,Armstrong Creek,,Wisconsin,town,Armstrong Creek WI
4919,45.6591194,-92.4671434,1,1,1,0,1,1,23315,23316,Frederick Wis,Frederic,,Wisconsin,town,Frederic WI
4920,45.6627427,-94.6900104,4,4,4,0,4,4,1404,1405,Frceport Minn,Freeport,,Minnesota,town,Freeport MN
4921,45.6646815,-97.0498046,10,10,10,0,10,10,4871,4872,Sisseton S Dak,Sisseton,,South Dakota,town,Sisseton SD
4922,45.66468920000001,-93.9097009,6,6,6,0,6,6,547,548,Foley Minn,Foley,,Minnesota,town,Foley MN
4923,45.6647023,-99.5584513,3,3,3,0,3,3,5468,5469,Hillsview S Dak,Hillsview,,South Dakota,town,Hillsview SD
4924,45.6655138,-89.65541809999998,1,1,1,0,1,1,24519,24520,Harshaw Wis,Harshaw,,Wisconsin,town,Harshaw WI
4925,45.6660761,-94.3777766,3,3,3,0,3,3,531,532,St Wendell Minn,St Wendel,,Minnesota,town,St Wendel MN
4926,45.6668893,12.2430437,1,1,1,0,1,1,898,899,Treso Italy,Treviso,,Italy,town,Treviso Province of Treviso Italy
4927,45.671848,-90.187073,1,1,1,0,1,1,23271,23272,Dover Wis,Dover,,Wisconsin,town,Dover WI
4928,45.6731532,-93.1815113,1,1,1,0,1,1,24330,24331,Stanchfield Minn,Stanchfield,,Minnesota,town,Stanchfield MN
4929,45.6746873,-94.8075152,15,15,15,0,15,15,11002,11003,Melrose Minn,Melrose,,Minnesota,town,Melrose MN
4930,45.6769979,-111.0429339,1,1,1,0,1,1,16266,16267,Bozeman Mont,Bozeman,,Montana,town,Bozeman MT
4931,45.6794138,-87.14013179999998,1,1,1,0,1,1,1905,1906,Ford River Mich,Ford River,,Michigan,town,Ford River MI
4932,45.67998096,-90.36139411,1,1,1,0,1,1,11772,11773,Price county Wis,Price County,,Wisconsin,county,Price County WI
4933,45.6855144,-92.9654903,11,11,11,0,11,11,2313,2314,Rush City Minn,Rush City,,Minnesota,town,Rush City MN
4934,45.6896748,-92.6017359,1,1,1,0,1,1,9345,9346,Grades Lake Wis,Trade Lake,,Wisconsin,town,Trade Lake WI
4935,45.6905495,-96.0106672,9,9,9,0,9,9,4060,4061,Donnelly Minn,Donnelly,,Minnesota,town,Donnelly MN
4936,45.6964745,27.184043,1,1,1,0,1,1,1786,1787,Focsani Romania,Focsani,,Romania,town,Focsani Romania
4937,45.69662570000001,-90.4004296,3,3,3,0,3,3,7856,7857,Phillips Wis,Phillips,,Wisconsin,town,Phillips WI
4938,45.6974698,-97.4408504,1,1,1,0,1,1,21081,21082,Roy S Dak,Roy Lake Lake Township,,South Dakota,town,Roy Lake Lake Township SD
4939,45.6977455,-93.81802890000002,1,1,1,0,1,1,15206,15207,Oak Park Minn,Oak Park,,Minnesota,town,Oak Park MN
4940,45.698161,-95.8357372,1,1,1,0,1,1,5749,5750,Swan Lake Minn,Swan Lake Township,,Minnesota,town,Swan Lake Township MN
4941,45.69909635,-93.99879721,1,1,0,1,1,1,15553,15554,Benton county Minn,,Benton,Minnesota,county,Benton County MN
4942,45.7,20.9,1,1,1,0,1,1,26380,26381,Joseffalva Hungary,Joseffalva,,Hungary,county,Banat Romania
4943,45.7,21.216667,1,1,1,0,1,1,14137,14138,Kisoda Hungary,Kisoda,,Hungary,town,Kisoda Romania
4944,45.7000046,-71.4613587,2,2,2,2,2,2,2158,2159,Weeden Quebec,Weedon,Quebec,Canada,town,Weedon QC JB Canada
4945,45.7047185,-95.7059276,1,1,1,0,1,1,15766,15767,Nora Minn,Nora Township,,Minnesota,town,Nora Township MN
4946,45.7048177,-95.5195801,10,10,10,0,10,10,1513,1514,Lowry Minn,Lowry,,Minnesota,town,Lowry MN
4947,45.7052439,-87.4381839,1,1,1,0,1,1,2565,2566,Wilson Mich,Wilson,,Michigan,town,Wilson MI
4948,45.7141487,-90.114899,1,1,1,0,1,1,25133,25134,Emery Wis,Emery,,Wisconsin,town,Emery WI
4949,45.71496370000001,-95.1672511,2,2,2,0,2,2,9923,9924,Westport Minn,Westport,,Minnesota,town,Westport MN
4950,45.7155184,-95.2691995,3,3,3,0,3,3,5183,5184,Villard Minn,Villard,,Minnesota,town,Villard MN
4951,45.7157948,-96.4258971,3,3,3,0,3,3,178,179,Dumont Minn,Dumont,,Minnesota,town,Dumont MN
4952,45.718666,-97.862882,1,1,1,0,1,1,21774,21775,Lowell D T,Lowell,,Dakota Territory,town,Lowell SD
4953,45.7222222,-93.17,1,1,1,0,1,1,21066,21067,Braham Minn,Braham,,Minnesota,town,Braham MN
4954,45.72275379999999,-98.9409401,6,6,6,0,6,6,2824,2825,Leola S Dak,Leola,,South Dakota,town,Leola SD
4955,45.7263284,-100.0691558,14,14,14,0,14,14,1727,1728,Mound City S Dak,Mound City,,South Dakota,town,Mound City SD
4956,45.7270215,-94.3330595,3,3,3,0,3,3,1726,1727,Brockway Minn,Brockway,,Minnesota,town,Brockway Township MN
4957,45.7310763,-94.4700031,2,2,2,0,2,2,4069,4070,Holdingford Minn,Holdingford,,Minnesota,town,Holdingford MN
4958,45.733849,-96.8125754,1,1,1,0,1,1,10739,10740,Windom S Dak,Windom,,South Dakota,town,Windom SD
4959,45.7344117,-93.7105222,2,2,2,0,2,2,9874,9875,Foreston Minn,Foreston,,Minnesota,town,Foreston MN
4960,45.735245,-93.9491479,3,3,3,0,3,3,16794,16795,Gilman Minn,Gilman,,Minnesota,town,Gilman MN
4961,45.737315,-81.81368499999998,2,2,2,2,2,2,12706,12707,Manitowanlng Ontario,Manitouwaning,Ontario,Canada,town,Manitowaning ON PP Canada
4962,45.737465,-94.95252159999998,44,44,44,0,44,44,66,67,Sauk Center Minn,Sauk Center,,Minnesota,town,Sauk Centre MN
4963,45.7380069,-97.9212165,1,1,1,0,1,1,2536,2537,Amherst D T,Amherst,,Dakota Territory,town,Amherst SD
4964,45.7393928,-91.9254537,1,1,1,0,1,1,5270,5271,Shell Lake Wis,Shell Lake,,Wisconsin,town,Shell Lake WI
4965,45.7452466,-87.0645801,6,6,6,0,6,6,9869,9870,Escanaba Mich,Escanaba,,Michigan,town,Escanaba MI
4966,45.7502748,-101.2004153,3,3,3,0,3,3,11128,11129,Standing Rork N Dak,Standing Rock,,North Dakota,town,Standing Rock Reservation Central Corson SD
4967,45.75055560000001,-95.6166667,7,7,7,0,7,7,11935,11936,Farwell Minn,Farwell,,Minnesota,town,Farwell MN
4968,45.7529003,-94.2223283,4,4,4,0,4,4,4736,4737,Rice Minn,Rice,,Minnesota,town,Rice MN
4969,45.755799,-93.6544079,5,5,5,0,5,5,1753,1754,Milaca Minn,Milaca,,Minnesota,town,Milaca MN
4970,45.7578218,-88.25825909999998,1,1,1,0,1,1,30402,30403,Homestead Wis,Homestead,,Wisconsin,town,Homestead WI
4971,45.75793400000001,4.7649094000000005,1,1,1,0,1,1,25592,25593,Lyons France,Lyon,,France,town,Lyon France
4972,45.7585404,10.0198896,1,1,1,0,1,1,602,603,Fonteno Italy,Fonteno,,Italy,town,Fonteno BG Italy
4973,45.75864824,-97.59847077,2,2,0,2,2,2,6583,6584,Marshall county S Dak,,Marshall,South Dakota,county,Marshall County SD
4974,45.761071,-72.4978027,1,1,1,1,1,1,5456,5457,Wickham Quebec,Wickham,Quebec,Canada,town,Wickham QC Canada
4975,45.7630199,-98.2103798,2,2,2,0,2,2,8612,8613,Houghton S Dak,Houghton,,South Dakota,town,Houghton SD
4976,45.76648532,-99.22145058,2,2,0,2,2,2,14984,14985,McPherson county S Dak,,Mcpherson,South Dakota,county,McPherson County SD
4977,45.7690306,-79.39638670000002,1,1,1,1,1,1,26017,26018,Sunridge Ont,Sundridge,Ontario,Canada,town,Sundridge ON PA Canada
4978,45.7694254,-99.6195625,73,73,73,72,73,73,505,506,Eureka S Dak,Eureka,Eureka,South Dakota,town,Eureka SD
4979,45.7709765,-99.636596,1,1,1,0,1,1,26210,26211,Ukera S Dak,Eureka,,South Dakota,town,Eureka SD
4980,45.77106838,-100.0515886,2,2,2,0,2,2,5387,5388,Thule D T,Thule,,Dakota Territory,county,Campbell County SD
4981,45.77195097,-96.47185292,1,1,0,1,1,1,23730,23731,Traverse county Minn,,Traverse,Minnesota,county,Traverse County MN
4982,45.7762463,-111.1770945,1,1,1,0,1,1,22481,22482,Belgrade Mont,Belgrade,,Montana,town,Belgrade MT
4983,45.7763419,-92.6827041,11,11,11,0,11,11,1218,1219,Grantsburg Wis,Grantsburg,,Wisconsin,town,Grantsburg WI
4984,45.7779073,-95.6962749,12,12,12,0,12,12,2582,2583,Kensington Minn,Kensington,,Minnesota,town,Kensington MN
4985,45.78277979999999,-93.8346064,1,1,1,0,1,1,21786,21787,Granite Ledge Minn,Granite Ledge Township,,Minnesota,town,Granite Ledge Township MN
4986,45.783285600000006,-108.5006904,3,3,3,0,3,3,11249,11250,Billings Mont,Billings,,Montana,town,Billings MT
4987,45.7857818,-92.3810284,1,1,1,0,1,1,18905,18906,Siren Wis,Siren,,Wisconsin,town,Siren WI
4988,45.7869023,-87.9037364,1,1,1,0,1,1,13407,13408,Norway Mich,Norway,,Michigan,town,Norway MI
4989,45.7888498,-93.2757796,1,1,1,0,1,1,20516,20517,Brunswick Minn,Brunswick,,Minnesota,town,Brunswick MN
4990,45.789766,-96.9202532,1,1,1,0,1,1,11623,11624,Harts S Dak,Hart Township,,South Dakota,town,Hart Township SD
4991,45.79161920000001,-97.7509366,18,18,18,0,18,18,1397,1398,Brltton S Dak,Britton,,South Dakota,town,Britton SD
4992,45.7916267,-96.7550741,1,1,1,0,1,1,27915,27916,Winans S Dak,Winans,,South Dakota,town,Winans South Dakota
4993,45.8007975,-95.0833605,11,11,11,0,11,11,5248,5249,West Union Minn,West Union,,Minnesota,town,West Union MN
4994,45.8007987,-94.3494444,1,1,1,0,1,1,21166,21167,North Prairie Minn,North Prairie,,Minnesota,town,North Prairie MN
4995,45.80440520000001,-96.499233,25,25,25,0,25,25,2404,2405,Wheaton Minn,Wheaton,,Minnesota,town,Wheaton MN
4996,45.8085718,-96.1433921,9,9,9,0,9,9,3424,3425,Herman Minn,Herman,,Minnesota,town,Herman MN
4997,45.8087021,96.1494397,1,1,1,0,1,1,17796,17797,Herman Minn Jan I8,Herman,,Minnesota,town,Herman MN
4998,45.81079860000001,-94.5713974,1,1,1,0,1,1,8903,8904,Upsala Minn,Upsala,,Minnesota,town,Upsala MN
4999,45.8194098,-94.4094468,1,1,1,0,1,1,20443,20444,Bowlus Minn,Bowlus,,Minnesota,town,Bowlus MN
5000,45.8202334,-88.0659603,3,3,3,0,3,3,17630,17631,Iron Mountain Mich,Iron Mountain,,Michigan,town,Iron Mountain MI
5001,45.822185,-87.3879103,1,1,1,0,1,1,20183,20184,Whitney Mich,Whitney,,Michigan,town,Whitney MI
5002,45.8229105,-92.9703435,3,3,3,0,3,3,5259,5260,Pine City Minn,Pine City,,Minnesota,town,Pine City MN
5003,45.825243,-94.7466829,2,2,2,0,2,2,5235,5236,Grey Eagle Minn,Grey Eagle,,Minnesota,town,Grey Eagle MN
5004,45.8266513,-77.11088259999998,1,1,1,0,1,1,20537,20538,Pembrooke Ont,Pembroke,,Ontario,town,Pembroke ON Canada
5005,45.8301117,-94.2938809,4,4,4,0,4,4,4159,4160,Royalton Minn,Royalton,,Minnesota,town,Royalton MN
5006,45.8321825,-93.4263416,2,2,2,0,2,2,20590,20591,Ogilvie Minn,Ogilvie,,Minnesota,town,Ogilvie MN
5007,45.832474100000006,-98.5062094,10,10,10,0,10,10,8168,8169,Frederick S Dak,Frederick,,South Dakota,town,Frederick SD
5008,45.8325073,-95.7945339,13,13,13,0,13,13,4793,4794,Hoffman Minn,Hoffman,,Minnesota,town,Hoffman MN
5009,45.8335713,-95.5411544,5,5,5,0,5,5,1619,1620,Holmes City Minn,Holmes City,,Minnesota,town,Holmes City MN
5010,45.8347136,-100.0692843,3,3,3,0,3,3,1448,1449,Herreid S Dak,Herreid,,South Dakota,town,Herreid SD
5011,45.838855,-93.9697048,1,1,1,0,1,1,18350,18351,Morill Minn,Morrill,,Minnesota,town,Morrill MN
5012,45.8424752,-72.5657235,1,1,1,1,1,1,14994,14995,St German Quebec,Saint Germain,Quebec,Canada,town,SaintGermaindeGrantham QC Canada
5013,45.8527435,-87.0218049,6,6,6,0,6,6,13799,13800,Gladstone Mich,Gladstone,,Michigan,town,Gladstone MI
5014,45.85634810000001,-96.9203579,7,7,7,0,7,7,1266,1267,Effington S Dak,New Effington,,South Dakota,town,New Effington SD
5015,45.8566411,-99.205113,1,1,1,0,1,1,30463,30464,Long Lake S Dak,Long Lake,,South Dakota,town,Long Lake SD
5016,45.8581334,-73.5934824,1,1,1,1,1,1,6041,6042,St Rock Quebec,SaintRochdelAchigan,Quebec,Canada,town,SaintRochdelAchigan QC JK Canada
5017,45.8583301,-100.4598519,7,7,7,0,7,7,4124,4125,Lingin D T,Lingin,,Dakota Territory,plus,Dakota Territory
5018,45.8630145,-97.2875924,2,2,2,0,2,2,3997,3998,Veblen S Dak,Veblen,,South Dakota,town,Veblen SD
5019,45.8638536,-94.9183557,3,3,3,0,3,3,2235,2236,Little Sauk Minn,Little Sauk,,Minnesota,town,Little Sauk MN
5020,45.8658664,-94.6918248,8,8,8,0,8,8,629,630,Burtrum Minn,Burtrum,,Minnesota,town,Burtrum MN
5021,45.8666263,-96.731463,2,2,2,0,2,2,9282,9283,Rosholt S Dak,Rosholt,,South Dakota,town,Rosholt SD
5022,45.866908,-95.1522522,26,26,26,0,26,26,1309,1310,Osakis Minn,Osakis,,Minnesota,town,Osakis MN
5023,45.8688482,-96.8328551,1,1,1,0,1,1,10057,10058,Victor S Dak,Victor,,South Dakota,town,Victor SD
5024,45.8691273,-96.19756,4,4,4,0,4,4,5230,5231,Norcross Minn,Norcross,,Minnesota,town,Norcross MN
5025,45.87033579999999,24.8928308,1,1,1,0,1,1,15717,15718,Calbor Transylvania,Calbor,,Transylvania,town,Calbor Romania
5026,45.8769031,-93.2938352,1,1,1,0,1,1,1295,1296,Mora Minn,Mora,,Minnesota,town,Mora MN
5027,45.878051,-100.3637372,1,1,1,0,1,1,7797,7798,LaGrace S Dak,LaGrace,,South Dakota,town,LaGrace South Dakota
5028,45.8807873,-96.6728402,1,1,1,0,1,1,1880,1881,White Rock Township S Dak,White Rock Township,,South Dakota,town,White Rock Township SD
5029,45.8808093,-98.4058649,2,2,2,0,2,2,29130,29131,Savo S Dak,Savo Township,,South Dakota,town,Savo Township SD
5030,45.8808951,-90.4292192,1,1,1,0,0,1,16591,16592,Fifleld Wis,Fifield,,,town,Fifield WI
5031,45.8822719,-98.1570871,8,8,8,0,8,8,10656,10657,Hecla S Dak,Hecla,,South Dakota,town,Hecla SD
5032,45.88301420000001,-97.713435,3,3,3,0,3,3,11160,11161,Kidder S Dak,Kidder,,South Dakota,town,Kidder SD
5033,45.8848164,-95.3776663,41,41,41,0,41,41,146,147,Alexandria Minn,Alexandria,,Minnesota,town,Alexandria MN
5034,45.886094,-95.0878771,1,1,1,0,1,1,16649,16650,Gordon Minn,Gordon Township,,Minnesota,town,Gordon Township MN
5035,45.8880399,-99.8065067,1,1,1,0,1,1,1928,1929,Artas S Dak,Artas,,South Dakota,town,Artas SD
5036,45.8888869,-104.55272990000002,1,1,1,0,1,1,11874,11875,Ekalaka Mont,Ekalaka,,Montana,town,Ekalaka MT
5037,45.8894074,-95.2642005,4,4,4,0,4,4,8960,8961,Nelson Minn,Nelson,,Minnesota,town,Nelson MN
5038,45.8909717,-96.4962973,1,1,1,0,1,1,30080,30081,Monson Minn,Monson Township,,Minnesota,town,Monson Township MN
5039,45.8969174,-87.1727444,1,1,1,0,1,1,22762,22763,Park River Mich,River Cornell,,Michigan,town,River Cornell MI
5040,45.8974655,-94.0936003,2,2,2,0,2,2,1023,1024,Buckman Minn,Buckman,,Minnesota,town,Buckman MN
5041,45.90138320000001,-100.2884568,1,1,1,0,1,1,5401,5402,Pollock S Dak,Pollock,,South Dakota,town,Pollock SD
5042,45.9054805,-112.91788490000002,8,8,8,0,8,8,1296,1297,Butte Mont,Butte,,Montana,town,Butte MT
5043,45.9059385,-95.4832387,1,1,1,0,1,1,9235,9236,LaGrand Minn,La Grand Township,,Minnesota,town,La Grand Township MN
5044,45.910243,-94.6436239,4,4,4,0,4,4,14997,14998,Swanville Minn,Swanville,,Minnesota,town,Swanville MN
5045,45.9107726,-95.89026640000002,6,6,6,0,6,6,1557,1558,Barrett Minn,Barrett,,Minnesota,town,Barrett MN
5046,45.9166266,-96.5717363,5,5,5,0,5,5,1649,1650,White Rock S Dak,White Rock,,South Dakota,town,White Rock SD
5047,45.916667,28.183611,1,1,1,0,1,1,3761,3762,Kahul Russia,Cahul,,Russia,town,Cahul Moldova
5048,45.9171763,-89.2442988,1,1,1,0,1,1,29990,29991,Eagle River Wis,Eagle River,,Wisconsin,town,Eagle River WI
5049,45.92079320000001,-97.3856503,1,1,1,0,1,1,7055,7056,Marlow S Dak,Marlow,,South Dakota,town,Marlow SD
5050,45.92241679999999,-88.2520047,2,2,2,0,2,2,25454,25455,Florence Wis,Florence,,Wisconsin,town,Florence WI
5051,45.92360479999999,-64.6494701,1,1,1,1,1,1,22076,22077,Hillsboro New Brunswick,Hillsborough,New Brunswick,Canada,town,Hillsborough NB Canada
5052,45.9266383,-86.9670603,1,1,1,0,1,1,4438,4439,Rapid River Mich,Rapid River,,Michigan,town,Rapid River MI
5053,45.9294065,-97.7914912,3,3,3,0,3,3,5171,5172,Newark S Dak,Newark,,South Dakota,town,Newark SD
5054,45.9333124,-94.692402,1,1,1,0,1,1,16970,16971,Pillsbury Minn,Pillsbury,,Minnesota,town,Pillsbury MN
5055,45.93364755,-95.45350445,2,2,0,2,2,2,18449,18450,Douglas Minn,,Douglas,Minnesota,county,Douglas County MN
5056,45.93392792,-96.01216452,1,1,0,1,1,1,6585,6586,Grant county Minn,,Grant,Minnesota,county,Grant County MN
5057,45.9343981,-90.4415527,1,1,1,0,1,1,11389,11390,Park Falls Wis,Park Falls,,Wisconsin,town,Park Falls WI
5058,45.93731532,-93.63013548,4,4,0,4,4,4,3125,3126,Mille Lacs county Minn,,Mille Lacs,Minnesota,county,Mille Lacs County MN
5059,45.9407944,-95.4919866,5,5,5,0,5,5,567,568,Garfield Minn,Garfield,,Minnesota,town,Garfield MN
5060,45.943161,24.96676,23,23,16,0,23,23,2420,2421,Podul Hole Romania,Podul Hole,,Romania,state,Romania
5061,45.9435847,-98.7820478,3,3,3,0,3,3,13412,13413,Forbes N Dak,Forbes,,North Dakota,town,Forbes ND
5062,45.9436044,-92.1046277,2,2,2,0,2,2,3897,3898,Scott Wis,Scott,,Wisconsin,town,Scott WI
5063,45.9484045,-93.0754076,1,1,1,0,1,1,22266,22267,Brook Park Minn,Brook Park,,Minnesota,town,Brook Park MN
5064,45.9485594,-91.6882312,1,1,1,0,1,1,29471,29472,Springbrook Wis,Springbrook,,Wisconsin,town,Springbrook WI
5065,45.95024,-97.618988,25,25,25,0,25,25,423,424,Havana N Dak,Havana,,North Dakota,town,Havana ND
5066,45.9577506,-86.2462523,1,1,1,0,1,1,20265,20266,Manistlque Mich,Manistique,,Michigan,town,Manistique MI
5067,45.960483,-70.83149399999998,1,1,1,1,1,1,5105,5106,St Honore Shenley Quebec,Shenley,Quebec,Canada,town,Shenley QC GM Canada
5068,45.9646813,-96.6903515,1,1,1,0,1,1,5439,5440,Mars N Dak,La Mars,,North Dakota,town,La Mars ND
5069,45.9652386,-95.5986557,10,10,10,0,10,10,1563,1564,Brandon Minn,Brandon,,Minnesota,town,Brandon MN
5070,45.9689073,-96.4693297,2,2,2,0,2,2,14169,14170,Taylor Minn,Taylor Township,,Minnesota,town,Taylor Township MN
5071,45.9699842,-99.8306726,20,20,20,0,20,20,789,790,Zeeland N Dak,Zeeland,,North Dakota,town,Zeeland ND
5072,45.9702308,-92.9499272,1,1,1,0,1,1,7850,7851,Mission Creek Minn,Mission Creek,,Minnesota,town,Mission Creek MN
5073,45.9724628,-95.2922574,6,6,6,0,6,6,559,560,Carlos Minn,Carlos,,Minnesota,town,Carlos MN
5074,45.9746867,-94.8655775,26,26,26,0,26,26,829,830,Long Prairie Minn,Long Prairie,,Minnesota,town,Long Prairie MN
5075,45.9751009,-61.1215811,1,1,1,1,1,1,7941,7942,Wycocomagh Nova Scotia,Whycocomagh NS B,Nova Scotia,Canada,town,Whycocomagh NS BE Canada
5076,45.977486,10.977495,2,2,2,0,2,2,4087,4088,Vigo Italy,Vigo,,Italy,town,Vigo TN Italy
5077,45.9805556,-94.3694444,46,46,46,0,46,46,2656,2657,Little Falls Minn,Little Falls,,Minnesota,town,Little Falls MN
5078,45.9816318,-94.1047124,3,3,3,0,3,3,11390,11391,Pierz Minn,Pierz,,Minnesota,town,Pierz MN
5079,45.984348,-73.446481,1,1,1,1,1,1,21251,21252,St Paul Quebec,St Paul,Quebec,Canada,town,SaintPaul QC JK Canada
5080,45.9859878,-96.8326042,1,1,1,0,1,1,20568,20569,Greendale N Dak,Greendale,,North Dakota,town,Greendale ND
5081,45.99055560000001,-95.9755556,25,25,25,0,25,25,2131,2132,Elbow Lake Minn,Elbow Lake,,Minnesota,town,Elbow Lake MN
5082,45.9910743,-95.2289221,1,1,1,0,1,1,23698,23699,Belle River Minn,Belle River,,Minnesota,town,Belle River MN
5083,45.99190479999999,-95.8178273,7,7,7,0,7,7,1853,1854,Erdahl Minn,Erdahl,,Minnesota,town,Erdahl MN
5084,45.9930329,-86.012069,1,1,1,0,1,1,22490,22491,Gulliver Mich,Gulliver,,Michigan,town,Gulliver MI
5085,45.9946886,-97.7762125,6,6,6,0,6,6,4574,4575,Brampton N Dak,Brampton,,North Dakota,town,Brampton ND
5086,45.998292,-99.5471108,14,14,14,0,14,14,163,164,Venturia N Dak,Venturia,,North Dakota,town,Venturia ND
5087,46.0,21.45,1,1,1,0,1,1,23637,23638,Maslack Hungary,Masloc,,Hungary,town,Masloc Romania
5088,46.0013946,-102.6368239,1,1,1,0,1,1,13415,13416,Hettinger N Dak,Hettinger,,North Dakota,town,Hettinger ND
5089,46.0027502,-98.5270458,77,77,77,0,77,77,590,591,Ellendale N Dak,EIIendale,,North Dakota,town,Ellendale ND
5090,46.0041275,-95.682824,15,15,15,0,15,15,6283,6284,Evansville Minn,Evansville,,Minnesota,town,Evansville MN
5091,46.006076,12.3394017,1,1,1,0,1,1,10930,10931,Fragona Italy,Fregona,,Italy,town,Fregona TV Italy
